timestamp_utc,lat_deg,lon_deg,alt_km,x_ecef_km,y_ecef_km,z_ecef_km
2026-02-09T18:06:08.585213+00:00,1.6544936568142963,72.50645181938785,35784.475504325186,12668.735657833366,40195.87824953146,1216.1013856725654
2026-02-09T18:07:08.585213+00:00,1.6624721782115477,72.50644841603662,35784.48618251943,12668.69022668884,40195.72577572067,1221.9645058493638
2026-02-09T18:08:08.585213+00:00,1.670418897845151,72.50644690562206,35784.496888837035,12668.643435415886,40195.57361851903,1227.8042376197293
2026-02-09T18:09:08.585213+00:00,1.6783336632965447,72.50644728936481,35784.507623063204,12668.595287019029,40195.42179039332,1233.6204691414637
2026-02-09T18:10:08.585213+00:00,1.6862163280304237,72.50644956832843,35784.51838498983,12668.545784583275,40195.27030368215,1239.4130928986947
2026-02-09T18:11:08.585213+00:00,1.6940667302762447,72.50645374390467,35784.52917438659,12668.494931062318,40195.119171109865,1245.1819901828003
2026-02-09T18:12:08.585213+00:00,1.701884724745738,72.50645981591992,35784.539991044316,12668.442730413706,40194.96840475559,1250.9270544001843
2026-02-09T18:13:08.585213+00:00,1.7096701614712455,72.50646778545092,35784.55083474605,12668.389185751641,40194.81801708235,1256.648175521452
2026-02-09T18:14:08.585213+00:00,1.7174228911051272,72.50647765295582,35784.56170527435,12668.33430062592,40194.668020420984,1262.3452439756852
2026-02-09T18:15:08.585213+00:00,1.7251427649227031,72.50648941874056,35784.57260241124,12668.278078694027,40194.51842707247,1268.0181506525687
2026-02-09T18:16:08.585213+00:00,1.7328296348250982,72.50650308295803,35784.58352593828,12668.220523721966,40194.36924930665,1273.6667869044481
2026-02-09T18:17:08.585213+00:00,1.7404833533421649,72.50651864607437,35784.594475636426,12668.161639256286,40194.2204994644,1279.2910445484358
2026-02-09T18:18:08.585213+00:00,1.7481037736353136,72.50653610700567,35784.60545128621,12668.101429931385,40194.07218954475,1284.8908158684626
2026-02-09T18:19:08.585213+00:00,1.755690749500398,72.50655546591258,35784.61645266767,12668.039899508427,40193.924331821836,1290.465993617357
2026-02-09T18:20:08.585213+00:00,1.7632441353705415,72.50657672233706,35784.627479560295,12667.977052182234,40193.77693843194,1296.0164710188858
2026-02-09T18:21:08.585213+00:00,1.7707637863189776,72.5065998756686,35784.638531743134,12667.912892254073,40193.630021475605,1301.5421417698042
2026-02-09T18:22:08.585213+00:00,1.778249563070082,72.5066249256198,35784.64960900219,12667.847423765093,40193.48359302012,1307.0429037220617
2026-02-09T18:23:08.585213+00:00,1.7857013119464764,72.50665187032337,35784.660711100674,12667.780651960362,40193.33766508513,1312.5186441473354
2026-02-09T18:24:08.585213+00:00,1.7931188949895804,72.5066807091855,35784.671837823604,12667.712581093201,40193.192249661355,1317.96926187043
2026-02-09T18:25:08.585213+00:00,1.8005021698611616,72.50671144098487,35784.68298894814,12667.643215887592,40193.04735869693,1323.3946525003157
2026-02-09T18:26:08.585213+00:00,1.8078509948770813,72.50674406434757,35784.694164250934,12667.572561172383,40192.90300409949,1328.7947121290315
2026-02-09T18:27:08.585213+00:00,1.815165229010068,72.50677857821302,35784.70536350818,12667.500621554043,40192.759197838284,1334.1693373336836
2026-02-09T18:28:08.585213+00:00,1.822444731892452,72.50681497997107,35784.71658649572,12667.427402723262,40192.61595153144,1339.5184251784185
2026-02-09T18:29:08.585213+00:00,1.829689363818917,72.50685326825669,35784.727832988836,12667.35290949434,40192.47327706269,1344.8418732163957
2026-02-09T18:30:08.585213+00:00,1.836898985749213,72.50689344108673,35784.7391027624,12667.277147111696,40192.33118616867,1350.1395794917482
2026-02-09T18:31:08.585213+00:00,1.8440734593108805,72.50693549632615,35784.75039559086,12667.200120922478,40192.18969054098,1355.411442541536
2026-02-09T18:32:08.585213+00:00,1.8512126468019456,72.50697943215357,35784.761711248226,12667.121836049904,40192.048801928235,1360.657361397689
2026-02-09T18:33:08.585213+00:00,1.8583164159451464,72.50702524522387,35784.7730495157,12667.04229865007,40191.90853162798,1365.8772390803817
2026-02-09T18:34:08.585213+00:00,1.8653846208605716,72.5070729333645,35784.78441015126,12666.961514147144,40191.768891485306,1371.0709686166208
2026-02-09T18:35:08.585213+00:00,1.8724171306491235,72.50712249385731,35784.79579293519,12666.879488247861,40191.62989290674,1376.2384540434405
2026-02-09T18:36:08.585213+00:00,1.8794138103175388,72.50717392380955,35784.80719763987,12666.7962268078,40191.491547345126,1381.3795963914838
